contigName	contigLen	totalAvgDepth	reads/ERR7014844.fastq.gz	reads/ERR7014844.fastq.gz-var	reads/ERR7014876.fastq.gz	reads/ERR7014876.fastq.gz-var	reads/ERR7015089.fastq.gz	reads/ERR7015089.fastq.gz-var	reads/ERR7256374.fastq.gz	reads/ERR7256374.fastq.gz-var	reads/ERR9584948.fastq.gz	reads/ERR9584948.fastq.gz-var
contig_1048	37345	31.747841662165285	4.4170616113744074	5.104274272918701	9.141826923076923	31.523897171020508	10.445497630331754	25.874919891357422	3.8717277486910993	6.082632064819336	3.8717277486910993	6.082632064819336
contig_1049	44421	36.0425340434358	4.622844827586207	6.269796848297119	10.70905172413793	30.690814971923828	9.817391304347826	22.756916046142578	5.446623093681917	7.489505767822266	5.446623093681917	7.489505767822266
contig_105	30329	61.40541871921182	6.733990147783251	18.18703842163086	16	82.60211944580078	20	129.66539001464844	9.335714285714285	17.732059478759766	9.335714285714285	17.732059478759766
contig_1054	155687	35.052999471909835	4.603527106466362	9.274215698242188	8.208935611038108	26.40419578552246	9.218314532183145	29.808088302612305	6.511111111111111	18.227733612060547	6.511111111111111	18.227733612060547
contig_1055	123609	45.40663991106823	6.454362416107383	7.286330223083496	16	34.02045822143555	8.772048846675712	11.559075355529785	7.090114324142569	9.286853790283203	7.090114324142569	9.286853790283203
contig_1058	2837265	127.6034629969288	12.87364343377591	29.785608291625977	34	177.08029174804688	58	370.2796325683594	11.364909781576449	22.752586364746094	11.364909781576449	22.752586364746094
contig_106	41218	46.289257986006305	7.260579064587973	20.495363235473633	11.980861244019138	63.20316696166992	12.730853391684901	88.99870300292969	7.158482142857143	15.22960376739502	7.158482142857143	15.22960376739502
contig_1060	497286	218	28	78.37938690185547	84	688.3934936523438	18	26.304912567138672	44	180.39918518066406	44	180.39918518066406
contig_1061	110295	36.364672846196704	5.084651162790697	7.0873942375183105	12.703842549203374	41.824920654296875	10.467966573816156	24.79462242126465	4.054106280193237	4.789149284362793	4.054106280193237	4.789149284362793
contig_1065	40988	44.128611388227874	3.8528138528138527	3.522195816040039	15	37.22080612182617	10.236323851203501	13.119144439697266	7.519736842105263	13.541999816894531	7.519736842105263	13.541999816894531
contig_1066	46900	33.03411347765979	4.802247191011236	7.440770626068115	11.58411214953271	35.76430130004883	5.148936170212766	7.261865615844727	5.749408983451537	9.599357604980469	5.749408983451537	9.599357604980469
contig_1069	59497	34.487578756546185	4.401826484018265	5.755376815795898	8.782747603833865	27.41803550720215	10.580031695721077	20.990833282470703	5.361486486486487	11.918610572814941	5.361486486486487	11.918610572814941
contig_107	41912	25.12128788514544	3.9830917874396135	4.607509613037109	6.685714285714286	15.245026588439941	7.56234096692112	15.277172088623047	3.445070422535211	3.904796838760376	3.445070422535211	3.904796838760376
contig_1070	27588	34.760832742204165	5.770609318996415	8.498418807983398	12.280575539568344	37.591182708740234	5.137184115523466	5.933787822723389	5.786231884057971	8.722725868225098	5.786231884057971	8.722725868225098
contig_1071	91104	36.33596498498112	4.484555984555985	4.402212142944336	12.255813953488373	26.127197265625	7.574110671936759	11.54883861541748	6.0107421875	8.1683931350708	6.0107421875	8.1683931350708
contig_1073	36885	140	15	53.53105545043945	49	658.2897338867188	28	91.75312805175781	24	107.21339416503906	24	107.21339416503906
contig_1074	13184	205	25	232.39918518066406	73	2359.471435546875	35	568.5631103515625	36	621.5426025390625	36	621.5426025390625
contig_1077	528	0	0	0	0	0	0	0	0	0	0	0
contig_1079	8749	278	26	229.25778198242188	90	3498.09521484375	84	1451.4334716796875	39	512.5633544921875	39	512.5633544921875
contig_108	19832	204	21	104.63790130615234	50	1513.3441162109375	83	4119.57763671875	25	168.1903076171875	25	168.1903076171875
contig_1080	6212	35.007950911762165	4.862068965517241	7.727292537689209	9.175438596491228	24.091724395751953	8.142857142857142	17.076618194580078	6.413793103448276	12.818495750427246	6.413793103448276	12.818495750427246
contig_1082	1891	49.63636363636363	7.2272727272727275	5.447500228881836	13.181818181818182	41.24654006958008	8.227272727272727	0.32750001549720764	10.5	20.448753356933594	10.5	20.448753356933594
contig_1083	35452	81.91608549950186	11.344262295081966	35.91509246826172	24	173.40325927734375	10.57182320441989	30.6337947845459	18	74.75736999511719	18	74.75736999511719
contig_1085	24678	235	23	130.30850219726563	69	1134.726806640625	73	790.8155517578125	35	293.22283935546875	35	293.22283935546875
contig_1086	76885	166	20	66.7300033569336	52	502.0032043457031	36	247.02911376953125	29	122.22791290283203	29	122.22791290283203
contig_1090	7395	126	23	160.9850616455078	30	191.3004913330078	33	186.1337432861328	20	107.27692413330078	20	107.27692413330078
contig_1092	191762	79.63130619425637	8.904398563734292	20.926401138305664	23	124.9609375	20	75.60211944580078	13.863453815261044	47.57416915893555	13.863453815261044	47.57416915893555
contig_1095	29562	21.90611152503773	3.859922178988327	5.975311279296875	3.8075471698113206	6.036249160766602	5.811764705882353	12.42029857635498	4.213438735177865	6.4033918380737305	4.213438735177865	6.4033918380737305
contig_1096	3424	60.97	8.25	16.559375762939453	16	78.55998992919922	12.56	39.29937744140625	12.08	37.409996032714844	12.08	37.409996032714844
contig_1099	53717	76.02079746730152	8.706645056726094	17.644859313964844	23	97.76538848876953	18	58.764530181884766	13.157076205287714	43.59402847290039	13.157076205287714	43.59402847290039
contig_11	65337	222	23	67.55741119384766	63	499.3296203613281	66	387.56219482421875	35	153.05398559570313	35	153.05398559570313
contig_1100	16863	115.05357927097057	13.454545454545455	44.689579010009766	31	534.7649536132813	42	739.6947631835938	14.29951690821256	53.766029357910156	14.29951690821256	53.766029357910156
contig_1101	116307	229	23	173.450927734375	63	1004.6377563476563	91	1457.72802734375	26	174.53733825683594	26	174.53733825683594
contig_1102	27376	91.75533661740559	8.80295566502463	27.765380859375	24	192.78359985351563	32	296.06329345703125	13.476190476190476	52.84296417236328	13.476190476190476	52.84296417236328
contig_1104	101427	44.9134711490978	4.944593386952636	5.7666015625	11.499110320284698	29.508268356323242	17	48.190185546875	5.734883720930233	8.026411056518555	5.734883720930233	8.026411056518555
contig_1113	4766	598	82	3664.71923828125	202	33718.56640625	74	2346.17041015625	120	9992.599609375	120	9992.599609375
contig_1116	19345	60	0	0	0	0	0	0	30	308.36627197265625	30	308.36627197265625
contig_1117	134411	58.23477664702747	8.306835066864785	21.193099975585938	21	143.77061462402344	7.392709196354598	18.401838302612305	10.767616191904049	39.521568298339844	10.767616191904049	39.521568298339844
contig_1118	20077	182	28	131.0139617919922	60	873.6383666992188	24	91.41289520263672	35	282.2057189941406	35	282.2057189941406
contig_1119	48403	40.699833769411505	5.7979094076655056	4.093840599060059	11.876306620209059	16.051429748535156	6.801056338028169	3.7768735885620117	8.112280701754386	13.618816375732422	8.112280701754386	13.618816375732422
contig_1123	4920	37.218232747644514	6.176470588235294	6.738947868347168	7.764705882352941	7.9338698387146	11.848484848484848	32.482139587402344	5.714285714285714	5.149557590484619	5.714285714285714	5.149557590484619
contig_1124	2297768	223	27	61.196983337402344	68	380.40740966796875	66	236.4672393798828	31	74.36289978027344	31	74.36289978027344
contig_1127	50551	30.00741390827701	4.161228406909789	4.9738030433654785	7.190283400809717	14.524367332458496	10.616600790513834	28.534648895263672	4.0196506550218345	5.071462154388428	4.0196506550218345	5.071462154388428
contig_1129	20487	300	31	246.96376037597656	89	1324.7840576171875	130	2277.478271484375	25	118.07525634765625	25	118.07525634765625
contig_1134	38359	131.72665148063783	15	72.14694213867188	40	615.2237548828125	51	1275.0701904296875	12.863325740318906	63.18718338012695	12.863325740318906	63.18718338012695
contig_1135	751	69.75	10	2	26	10.859375	28	1.234375	2.875	0.859375	2.875	0.859375
contig_1136	80329	47.18642285236681	5.425087108013937	9.283514976501465	13.031137724550899	55.02531433105469	18	81.61439514160156	5.36509900990099	9.019469261169434	5.36509900990099	9.019469261169434
contig_1138	198816	272	27	162.6524200439453	75	1152.9686279296875	120	2324.00390625	25	126.76168823242188	25	126.76168823242188
contig_1140	31082	45.270285349912314	5.352941176470588	6.745932579040527	17	50.75032043457031	3.7222222222222223	2.314283609390259	9.597560975609756	18.02372169494629	9.597560975609756	18.02372169494629
contig_1141	31981	80.41177144165806	10.130081300813009	37.16954040527344	21	85.57002258300781	37	289.6325378417969	6.140845070422535	7.460062503814697	6.140845070422535	7.460062503814697
contig_1142	18138	386	34	4146.53466796875	114	36770.37109375	84	1983.9229736328125	77	8797.2685546875	77	8797.2685546875
contig_1143	26319	675	83	6097.4990234375	297	78029.34375	45	2874.6435546875	125	13635.0703125	125	13635.0703125
contig_1147	3681	70.1046511627907	7.790697674418604	7.685901165008545	28	82.48544311523438	6.5	2.5556211471557617	13.906976744186046	19.48244857788086	13.906976744186046	19.48244857788086
contig_1149	2229	3388	162	2008.2645263671875	525	29841.57421875	108	1664.9937744140625	267	5727.216796875	2326	843472.4375
contig_1150	19648	81.28432514911917	15.950617283950617	59.43441390991211	34	528.8360595703125	11.03370786516854	36.306617736816406	10.15	18.068628311157227	10.15	18.068628311157227
contig_1151	24152	69.79931308623034	7.878151260504202	17.498273849487305	23	133.97093200683594	26	114.71104431152344	6.460580912863071	13.171976089477539	6.460580912863071	13.171976089477539
contig_1152	108323	230	23	145.0764617919922	70	1132.22021484375	87	1896.907470703125	25	156.96832275390625	25	156.96832275390625
contig_1153	70715	56.502171650045995	7.193317422434368	9.775166511535645	20	51.31608200073242	5.637785800240674	6.917842388153076	11.835534213685474	19.41643524169922	11.835534213685474	19.41643524169922
contig_1154	198418	36.504087734726205	6.443396226415095	21.885021209716797	7.843057440072365	20.284719467163086	8.483797352806937	23.469099044799805	6.866918357715904	22.019847869873047	6.866918357715904	22.019847869873047
contig_1155	210311	40.06865649657426	5.254670999187653	6.646548748016357	10.651708522025524	25.28963851928711	15	35.73261642456055	4.581138487680544	5.778025150299072	4.581138487680544	5.778025150299072
contig_1156	97949	41.3896733679447	5.017900732302685	4.57598352432251	13.550324675324676	27.83847427368164	9.96826688364524	11.670454978942871	6.426590538336052	5.89097785949707	6.426590538336052	5.89097785949707
contig_1157	26966	69.39930112134248	10.098958333333334	33.144615173339844	24	145.2769012451172	11.959302325581396	40.443782806396484	11.670520231213873	47.11210250854492	11.670520231213873	47.11210250854492
contig_1162	35343	38.72192554191652	4.831491712707182	5.679708957672119	15	48.5960693359375	3.317784256559767	2.721820592880249	7.786324786324786	14.036797523498535	7.786324786324786	14.036797523498535
contig_1163	143147	30.458817561605848	3.7847222222222223	3.64217209815979	9.98454603992273	22.450204849243164	8.392559332905709	22.549612045288086	4.148494983277592	5.049962997436523	4.148494983277592	5.049962997436523
contig_1165	23921	236	22	31.13890838623047	61	246.43716430664063	113	201.009765625	20	25.88751792907715	20	25.88751792907715
contig_1167	7082	55.084920634920636	7.814285714285714	19.106428146362305	20	132.2908477783203	12.527777777777779	46.84482955932617	7.371428571428571	16.725404739379883	7.371428571428571	16.725404739379883
contig_1170	134712	91.10807528840316	10.108075288403157	18.641860961914063	27	121.74761962890625	20	50.85291290283203	17	44.372859954833984	17	44.372859954833984
contig_1171	11797	36.631325104301325	4.125984251968504	4.694799900054932	11.3515625	31.652069091796875	6.067164179104478	5.244490146636963	7.543307086614173	12.950839042663574	7.543307086614173	12.950839042663574
contig_1172	1453325	138	17	47.43768310546875	44	325.8904113769531	23	46.37904357910156	27	91.72789001464844	27	91.72789001464844
contig_1173	85730	38.58507118824582	4.653765690376569	4.800789833068848	13.966188524590164	35.8487434387207	7.7667698658410735	10.64237117767334	6.099173553719008	7.886909484863281	6.099173553719008	7.886909484863281
contig_1174	48398	24.860414933867418	3.4329113924050634	3.257906675338745	4.87719298245614	6.519237518310547	12.428571428571429	48.96227264404297	2.0608695652173914	1.5949186086654663	2.0608695652173914	1.5949186086654663
contig_1182	490	0	0	0	0	0	0	0	0	0	0	0
contig_1184	21019	235	29	287.457275390625	60	2295.017822265625	30	596.6617431640625	58	2881.182373046875	58	2881.182373046875
contig_1186	136099	41.07933787268865	6.110522832561218	8.756829261779785	14.354670150228609	38.129356384277344	6.757095709570957	6.4288530349731445	6.928524590163934	10.416748046875	6.928524590163934	10.416748046875
contig_1187	3709	40.45661450924609	4.324324324324325	5.608437538146973	10.027027027027026	22.661977767944336	10.105263157894736	15.96322250366211	8	11.607354164123535	8	11.607354164123535
contig_1188	9817	54.16820401519263	4.157894736842105	4.85952615737915	15	47.12886428833008	16	36.43146514892578	9.505154639175258	21.073986053466797	9.505154639175258	21.073986053466797
contig_1189	32273	65.57124254816985	7.72609819121447	11.913434028625488	23	98.7643051147461	4.84514435695538	4.468574523925781	15	42.11445617675781	15	42.11445617675781
contig_1190	875015	52.63171914921279	5.533836953100409	8.417768478393555	13.487647242781195	47.27569580078125	23	93.22248077392578	5.305117476665594	8.43022632598877	5.305117476665594	8.43022632598877
contig_1193	29635	42.23847464084807	5.384892086330935	9.667292594909668	15	47.616912841796875	8.738317757009346	20.369144439697266	6.557632398753894	15.747943878173828	6.557632398753894	15.747943878173828
contig_1196	328667	51.20462094231179	6.73645137342242	9.94749641418457	17	50.51851272583008	10.395993836671803	19.60185432434082	8.536087866108787	12.342924118041992	8.536087866108787	12.342924118041992
contig_1200	1380	2107	260	14685.716796875	828	146281.671875	134	4046.39990234375	395	37557.04296875	490	545332.75
contig_1201	1605	4383	0	0	0	0	0	0	0	0	4383	1117522.125
contig_1202	11979	812	207	12267.4443359375	97	5355.482421875	117	3500.6943359375	61	1650.7015380859375	330	26163.28125
contig_1203	36642	1995	266	10256.08203125	797	92319.890625	156	2967.709228515625	388	20319.37890625	388	20319.37890625
contig_1204	23193	74.65885759410371	8.620689655172415	21.66578483581543	30	225.53619384765625	6.038167938931298	8.479527473449707	15	54.793827056884766	15	54.793827056884766
contig_1205	5564	48.62522281639928	6.367647058823529	8.236228942871094	20	47.3305778503418	4.4393939393939394	3.954315185546875	8.909090909090908	11.272727012634277	8.909090909090908	11.272727012634277
contig_1207	18884	104.19592824027414	12.049586776859504	38.101661682128906	44	477.0937805175781	6.146341463414634	8.687307357788086	21	108.79654693603516	21	108.79654693603516
contig_1208	732	0	0	0	0	0	0	0	0	0	0	0
contig_1209	5848	2196	262	12004.78515625	875	131611.265625	139	3068.77685546875	460	34482.703125	460	34482.703125
contig_1210	2268	2005	273	8896.8984375	812	76926	140	3975.305908203125	390	34084.578125	390	34084.578125
contig_1212	687	997	0	0	0	0	135	49.8024787902832	431	4398.6171875	431	4398.6171875
contig_1213	35484	41.08893899836123	5.447028423772609	8.110401153564453	15	60.525779724121094	8.778409090909092	23.592498779296875	5.931750741839763	10.027435302734375	5.931750741839763	10.027435302734375
contig_1214	2683	59.400000000000006	0	0	19	89.20707702636719	18	43.57960510253906	11.2	14.934444427490234	11.2	14.934444427490234
contig_1215	78596	40.57333890261383	5.1802757158006365	5.332281589508057	13.974725274725275	32.91645431518555	10.083516483516483	13.8353910446167	5.667410714285714	7.151047706604004	5.667410714285714	7.151047706604004
contig_1216	13837	39.10209800802848	4.263803680981595	3.8783204555511475	15	26.781394958496094	7.6419753086419755	15.917369842529297	6.098159509202454	7.425861835479736	6.098159509202454	7.425861835479736
contig_1217	17012	43.998681813310476	5.957142857142857	6.045637607574463	13.506976744186046	32.57887268066406	10.193548387096774	8.486001014709473	7.170506912442396	7.769027233123779	7.170506912442396	7.769027233123779
contig_1219	6727	33.27784432150772	4.771929824561403	7.977778434753418	11.40983606557377	50.02449035644531	0.5294117647058824	8.091168403625488	8.283333333333333	22.570383071899414	8.283333333333333	22.570383071899414
contig_122	2472	443	52	116.36094665527344	130	859.6936645507813	191	314.7944030761719	35	58.053260803222656	35	58.053260803222656
contig_1221	8748	73.36792452830188	8.066037735849056	6.83030366897583	18	40.181766510009766	29	16.699337005615234	9.150943396226415	8.882465362548828	9.150943396226415	8.882465362548828
contig_1222	27154	69.73464728357096	7.241496598639456	13.752099990844727	18	86.45796966552734	30	214.52008056640625	7.2465753424657535	14.896190643310547	7.2465753424657535	14.896190643310547
contig_1224	4481	777	97	611.5294189453125	225	2329.562744140625	267	1234.5521240234375	94	573.0574340820313	94	573.0574340820313
contig_1225	57914	786	91	2200.9814453125	233	14795.6240234375	254	14179.9365234375	104	2625.147705078125	104	2625.147705078125
contig_1226	2602	299	36	88.64684295654297	80	270.44708251953125	103	9.334122657775879	40	133.1676788330078	40	133.1676788330078
contig_1227	31249	146	18	74.5334701538086	48	3221.144287109375	42	3427.123291015625	19	71.24878692626953	19	71.24878692626953
contig_1228	20025	573	61	502.6280822753906	187	4292.7265625	175	2701.861572265625	75	603.2340087890625	75	603.2340087890625
contig_1229	35870	237	27	216.7428741455078	65	3839.458740234375	79	6149.2451171875	33	551.3682861328125	33	551.3682861328125
contig_1230	128072	33.727124919974536	4.122076023391813	4.469268798828125	8.512105649303008	18.37544822692871	13.212209302325581	25.22389793395996	3.9403669724770642	4.400045394897461	3.9403669724770642	4.400045394897461
contig_1232	41124	23.996075718861466	3.3551401869158877	3.548285484313965	5.863636363636363	12.480048179626465	7.275659824046921	18.703182220458984	3.7508196721311475	4.9222893714904785	3.7508196721311475	4.9222893714904785
contig_1233	43977	21.682014019466973	3.1903225806451614	3.1562817096710205	5.311864406779661	8.863789558410645	6.019417475728155	12.516990661621094	3.580204778156997	3.485900640487671	3.580204778156997	3.485900640487671
contig_1236	9386	27.260184884516267	3.4571428571428573	3.7620341777801514	10.327586206896552	36.819908142089844	5.217391304347826	6.151451110839844	4.129032258064516	5.162893295288086	4.129032258064516	5.162893295288086
contig_1237	6744	44.332212885154064	5.488095238095238	6.07673454284668	15	26.297603607177734	9.75	15.159968376159668	7.047058823529412	10.807090759277344	7.047058823529412	10.807090759277344
contig_1238	233458	167.66342412451363	19	118.4103775024414	58	913.540283203125	6.663424124513619	10.81810474395752	42	525.2306518554688	42	525.2306518554688
contig_1239	34605	47.45233486119352	6.19672131147541	11.788771629333496	15.046594982078853	67.38846588134766	7.153846153846154	12.676553726196289	9.527586206896551	25.581024169921875	9.527586206896551	25.581024169921875
contig_1242	8377	0	0	0	0	0	0	0	0	0	0	0
contig_1243	31518	328	35	467.96612548828125	94	3921.004150390625	51	1188.3828125	74	1768.1640625	74	1768.1640625
contig_1244	24595	253	29	196.6647186279297	90	3917.023193359375	42	898.3427124023438	46	467.0634765625	46	467.0634765625
contig_1246	25960	319	33	407.0329895019531	110	4286.7822265625	56	1079.228515625	60	1298.8853759765625	60	1298.8853759765625
contig_1247	1081	524	67	831.325439453125	158	3708.083251953125	83	654.9467163085938	108	2108.94677734375	108	2108.94677734375
contig_1249	105232	34.41442848775026	5.23225241016652	7.005436897277832	11.147787610619469	32.9276123046875	8.96808510638298	14.968138694763184	4.533151680290645	5.486983299255371	4.533151680290645	5.486983299255371
contig_1250	5405	34.76436001809136	5.059701492537314	3.8266563415527344	12.17910447761194	6.78961706161499	6.313432835820896	1.1746032238006592	5.606060606060606	6.7261247634887695	5.606060606060606	6.7261247634887695
contig_1251	43506	68.17950175641047	6.373716632443532	5.51664924621582	21	40.38587951660156	30	44.514095306396484	5.402892561983471	5.908315658569336	5.402892561983471	5.908315658569336
contig_1255	125379	33.380860704017	4.027152831652444	5.1442437171936035	9.724244771494964	34.09766387939453	6.646464646464646	12.735929489135742	6.491499227202473	13.121880531311035	6.491499227202473	13.121880531311035
contig_1256	15042	1606	216	15737.5029296875	611	125383.5859375	165	6370.2529296875	307	30070.208984375	307	30070.208984375
contig_1259	14349	2199	295	21442.083984375	878	181171.375	192	7936.09716796875	417	37716.59375	417	37716.59375
contig_126	47140	139.58720930232556	11.587209302325581	42.58262252807617	39	506.714111328125	59	1228.7928466796875	15	57.5079345703125	15	57.5079345703125
contig_1263	1605	0	0	0	0	0	0	0	0	0	0	0
contig_1264	25648	31.45074391105836	4.883333333333334	4.474024772644043	12.460264900662251	23.799171447753906	2.8588235294117643	1.1945998668670654	5.624161073825503	6.329591751098633	5.624161073825503	6.329591751098633
contig_1265	2338	336	45	2349.673583984375	139	20389.5	20	2.2396697998046875	66	5888.4150390625	66	5888.4150390625
contig_1266	9873	2311	298	20003.1484375	920	197221.703125	195	7051.697265625	449	43992.78515625	449	43992.78515625
contig_1267	3542	710	91	2149.25146484375	295	25911.166015625	50	488.5955810546875	137	4839.4501953125	137	4839.4501953125
contig_1269	63096	28.911577383064802	4.506172839506172	4.801039695739746	9.543448275862069	17.335527420043945	3.6828929068150207	2.2179770469665527	5.589531680440771	6.642052173614502	5.589531680440771	6.642052173614502
contig_1270	610	4475	555	92267.7578125	1714	902167.8125	390	29010.6875	908	165748.21875	908	165748.21875
contig_1271	511	0	0	0	0	0	0	0	0	0	0	0
contig_1272	551	0	0	0	0	0	0	0	0	0	0	0
contig_1273	547	1356	165	69891.109375	543	559180.4375	104	19446.359375	272	118724	272	118724
contig_1277	1061	211	28	141.20999145507813	75	1317.08984375	20	36.43999481201172	44	255.60000610351563	44	255.60000610351563
contig_1278	529	278	38	16228.9375	102	84699.75	22	75.551025390625	58	39472.1875	58	39472.1875
contig_1279	1022	1678	200	8415.923828125	632	80979.9296875	180	3867.489990234375	333	16807.673828125	333	16807.673828125
contig_128	31962	37.36255881799361	4.369047619047619	6.0606279373168945	8.735177865612648	23.945207595825195	17	68.08251190185547	3.629166666666667	4.032957553863525	3.629166666666667	4.032957553863525
contig_1280	1038	1511	152	10968.693359375	522	109893.1015625	129	3128.208984375	354	29394.92578125	354	29394.92578125
contig_1281	561	1046	143	3914.6875	429	39280.359375	62	670.609375	206	10277	206	10277
contig_1282	961	2161	251	16575.2890625	842	230626.25	208	11554.4453125	430	41949.83203125	430	41949.83203125
contig_1283	1608	327	39	448.4486999511719	132	3336.614990234375	24	84.48200988769531	66	594.8697509765625	66	594.8697509765625
contig_1285	1198	4930	581	100666.421875	1737	747272	444	29024.068359375	1084	284228.875	1084	284228.875
contig_1287	601	6350	689	133359.59375	1972	1200358.875	705	24513.609375	1492	277861	1492	277861
contig_1289	1424	3741	432	16934.359375	1340	130619.34375	281	68.484375	844	25776.59765625	844	25776.59765625
contig_1290	569	0	0	0	0	0	0	0	0	0	0	0
contig_1291	562	224.375	31	5571.20947265625	74	93897.5078125	11.375	96.57142639160156	54	44672.22265625	54	44672.22265625
contig_1292	1346	8144	894	77681.3515625	2771	489262.25	673	8008.720703125	1903	194914.578125	1903	194914.578125
contig_1293	173626	29.542090397037526	3.506537805571347	3.715787410736084	7.52728285077951	17.31791114807129	9.556051310652538	27.22516441345215	4.476109215017065	6.1788201332092285	4.476109215017065	6.1788201332092285
contig_1294	591	0	0	0	0	0	0	0	0	0	0	0
contig_1295	745	7282	790	223941.71875	2886	2116084.25	446	34755.109375	1580	668755.125	1580	668755.125
contig_1296	818	6270	796	59884.01171875	2195	992383.6875	347	14605.560546875	1466	154300.546875	1466	154300.546875
contig_1298	524	5070	507	201661.46875	1821	2225016	778	63629.9375	982	490313.375	982	490313.375
contig_1299	728	8800	944	114212.015625	3560	1033887.5	806	9332.6083984375	1745	100662.9609375	1745	100662.9609375
contig_1301	581	0	0	0	0	0	0	0	0	0	0	0
contig_1302	1697	853	113	1763.9599609375	271	10776.6279296875	67	51.52750778198242	201	3191.847412109375	201	3191.847412109375
contig_1303	818	2985	368	183421.109375	1153	1632144.5	176	39849.0625	644	631267.3125	644	631267.3125
contig_1305	504	0	0	0	0	0	0	0	0	0	0	0
contig_1306	989	152	22	45.909725189208984	40	201.22222900390625	12	14.57638931274414	39	198.9166717529297	39	198.9166717529297
contig_1307	625	599	65	689.609375	203	5955.25	45	215.734375	143	3607.484375	143	3607.484375
contig_1308	599	662	76	1146.4375	260	9213.109375	46	89.359375	140	2568.984375	140	2568.984375
